iter	RMSE
3219	2.469713712
3220	2.469467153
3221	2.469332059
3222	2.469211488
3223	2.46901964
3224	2.468875706
3225	2.468715679
3226	2.468643599
3227	2.46859849
3228	2.468413159
3229	2.468319944
3230	2.468172192
3231	2.46807118
3232	2.467949743
3233	2.467769928
3234	2.467761464
3235	2.4677606
3236	2.467587007
3237	2.467501575
3238	2.467487997
3239	2.467197867
3240	2.466925617
3241	2.466612599
3242	2.466339637
3243	2.466289054
3244	2.466238674
3245	2.466231018
3246	2.466007611
3247	2.4658496
3248	2.465632432
3249	2.465334348
3250	2.46519564
3251	2.465179405
3252	2.465110893
3253	2.464607004
3254	2.46451724
3255	2.464492004
3256	2.464439545
3257	2.46442654
3258	2.464298187
3259	2.464243398
3260	2.464187324
3261	2.464038742
3262	2.463988284
3263	2.463974278
3264	2.463963521
3265	2.463836403
3266	2.463810636
3267	2.463809737
3268	2.463779076
3269	2.463752189
3270	2.463718201
3271	2.463464737
3272	2.463463397
3273	2.463428886
3274	2.463300293
3275	2.463199941
3276	2.463192916
3277	2.463191713
3278	2.463181067
3279	2.463178464
3280	2.463084418
3281	2.46308323
3282	2.463065276
3283	2.463052688
3284	2.462974929
3285	2.462957536
3286	2.462955186
3287	2.462942838
3288	2.462614389
3289	2.462613315
3290	2.462503277
3291	2.462497469
3292	2.4624965
3293	2.462259693
3294	2.462253645
3295	2.462089041
3296	2.462081268
3297	2.46198623
3298	2.461753735
3299	2.461710211
3300	2.461648335
3301	2.461608929
3302	2.46156432
3303	2.4615592
3304	2.461246153
3305	2.460801271
3306	2.460651028
3307	2.460564634
3308	2.460428822
3309	2.460410147
3310	2.460027098
3311	2.459783196
3312	2.459344001
3313	2.459030458
3314	2.458815811
3315	2.458787196
3316	2.458553544
3317	2.458541668
3318	2.458353418
3319	2.458351011
3320	2.458273605
3321	2.457823485
3322	2.457818488
3323	2.457768023
3324	2.457698808
3325	2.457696562
3326	2.457682329
3327	2.457399418
3328	2.457394834
3329	2.457376127
3330	2.45728394
3331	2.457279123
3332	2.457259498
3333	2.457174025
3334	2.457171908
3335	2.457169921
3336	2.457168055
3337	2.457047814
3338	2.456886268
3339	2.45686011
3340	2.456844173
3341	2.45682199
3342	2.456772529
3343	2.456619413
3344	2.45659188
3345	2.456197821
3346	2.455989097
3347	2.455948397
3348	2.455521094
3349	2.455518659
3350	2.455512566
3351	2.45545302
3352	2.455309746
3353	2.454750569
3354	2.454704989
3355	2.454696127
3356	2.454313679
3357	2.454021273
3358	2.453636139
3359	2.4535936
3360	2.452785816
3361	2.452669472
3362	2.452588153
3363	2.452493284
3364	2.452334297
3365	2.452319658
3366	2.452242081
3367	2.452132325
3368	2.452003978
3369	2.451587182
3370	2.451377848
3371	2.451079917
3372	2.450872486
3373	2.450714586
3374	2.450614823
3375	2.450549454
3376	2.450508287
3377	2.450426217
3378	2.450329069
3379	2.450265524
3380	2.449970391
3381	2.449880647
3382	2.44968911
3383	2.449597877
3384	2.449446548
3385	2.449429884
3386	2.449135571
3387	2.449000268
3388	2.448655027
3389	2.44855383
3390	2.448479027
3391	2.448474033
3392	2.448220857
3393	2.448206658
3394	2.448183187
3395	2.448160005
3396	2.448146392
3397	2.44803305
3398	2.447550926
3399	2.447424219
3400	2.447409138
3401	2.447301641
3402	2.447157133
3403	2.446917278
3404	2.446821543
3405	2.446782791
3406	2.446551953
3407	2.446538705
3408	2.446485035
3409	2.446458758
3410	2.446328272
3411	2.446269862
3412	2.446230049
3413	2.446224122
3414	2.446212097
3415	2.446189701
3416	2.446110581
3417	2.446013205
3418	2.445801758
3419	2.445726444
3420	2.445314769
3421	2.44526871
3422	2.445009726
3423	2.444780805
3424	2.44468408
3425	2.444576735
3426	2.444527912
3427	2.44444796
3428	2.44431438
3429	2.444152434
3430	2.444135217
3431	2.444123739
3432	2.444056201
3433	2.444024347
3434	2.44368529
3435	2.443668428
3436	2.443474704
3437	2.443464192
3438	2.443392912
3439	2.443316137
3440	2.442902827
3441	2.442586552
3442	2.442543505
3443	2.442377717
3444	2.442340171
3445	2.442317789
3446	2.44223362
3447	2.442227245
3448	2.442218498
3449	2.442133112
3450	2.442109205
3451	2.442070625
3452	2.441888694
3453	2.441871301
3454	2.441222054
3455	2.441209055
3456	2.44104795
3457	2.44091564
3458	2.440879321
3459	2.440836939
3460	2.440825642
3461	2.440825016
3462	2.440707942
3463	2.440636923
3464	2.440383626
3465	2.440223693
3466	2.440179635
3467	2.439994906
3468	2.439949033
3469	2.43983358
3470	2.4396774
3471	2.439608777
3472	2.439458144
3473	2.439353426
3474	2.439302149
3475	2.439278567
3476	2.439242851
3477	2.43923614
3478	2.439228593
3479	2.439050235
3480	2.438713447
3481	2.438536473
3482	2.43851553
3483	2.438455133
3484	2.438387247
3485	2.438333862
3486	2.438101927
3487	2.438034207
3488	2.438021146
3489	2.437999805
3490	2.43790322
3491	2.437857259
3492	2.437733587
3493	2.437613469
3494	2.437582115
3495	2.437538021
3496	2.437484287
3497	2.437467907
3498	2.437431743
3499	2.437139538
3500	2.437107556
3501	2.436720871
3502	2.43668762
3503	2.436619909
3504	2.436492974
3505	2.436368354
3506	2.43631721
3507	2.436242163
3508	2.436214508
3509	2.436172909
3510	2.436077753
3511	2.435933787
3512	2.435878913
3513	2.43581269
3514	2.435742532
3515	2.435732674
3516	2.435515525
3517	2.435254852
3518	2.435240253
3519	2.435172857
3520	2.434882009
3521	2.434852019
3522	2.434723732
3523	2.434701635
3524	2.434465158
3525	2.434451662
3526	2.434381942
3527	2.434336833
3528	2.434276658
3529	2.434232409
3530	2.434183715
3531	2.43408869
3532	2.434077392
3533	2.433800567
3534	2.433795001
3535	2.433774824
3536	2.433696887
3537	2.433472652
3538	2.433469663
3539	2.433261325
3540	2.433250173
3541	2.433167434
3542	2.433123788
3543	2.43307805
3544	2.432963989
3545	2.432949165
3546	2.432934108
3547	2.432929638
3548	2.432925204
3549	2.432911923
3550	2.432863627
3551	2.432853693
3552	2.432832894
3553	2.432811444
3554	2.432775978
3555	2.432664263
3556	2.432656087
3557	2.432094086
3558	2.431989942
3559	2.431878505
3560	2.43172572
3561	2.431401455
3562	2.431258046
3563	2.431247916
3564	2.431247038
3565	2.431111837
3566	2.430857053
3567	2.430809889
3568	2.430594001
3569	2.430519032
3570	2.430205614
3571	2.430138621
3572	2.429900333
3573	2.42937621
3574	2.428936031
3575	2.428928249
3576	2.428732371
3577	2.428713649
3578	2.428674505
3579	2.428504514
3580	2.428488036
3581	2.428279146
3582	2.428196968
3583	2.427869738
3584	2.427660131
3585	2.427629436
3586	2.427494365
3587	2.427364749
3588	2.427152839
3589	2.427139346
3590	2.427109526
3591	2.42710294
3592	2.426814332
3593	2.426801984
3594	2.426727037
3595	2.426701041
3596	2.426500069
3597	2.426381444
3598	2.426187073
3599	2.426178509
3600	2.426116044
3601	2.425929525
3602	2.425810435
3603	2.425810042
3604	2.425765561
3605	2.425748712
3606	2.425710153
3607	2.425681922
3608	2.425676151
3609	2.425666693
3610	2.425617801
3611	2.425606402
3612	2.42539423
3613	2.425347949
3614	2.425087847
3615	2.425032256
3616	2.42501651
3617	2.424951758
3618	2.424599144
3619	2.424513537
3620	2.424474048
3621	2.424459961
3622	2.424459501
3623	2.424309169
3624	2.424115123
3625	2.424061434
3626	2.424061013
3627	2.423958503
3628	2.423912996
3629	2.423846745
3630	2.423805506
3631	2.423785872
3632	2.423724209
3633	2.423687724
3634	2.423615164
3635	2.423194359
3636	2.422951163
3637	2.422734708
3638	2.422555528
3639	2.422550195
3640	2.422236377
3641	2.422197526
3642	2.422007736
3643	2.421970467
3644	2.421951496
3645	2.421889016
3646	2.421782241
3647	2.421749135
3648	2.421744346
3649	2.421689182
3650	2.421465565
3651	2.421405564
3652	2.421202884
3653	2.420982766
3654	2.42093312
3655	2.420917305
3656	2.420883379
3657	2.420863353
3658	2.420716563
3659	2.420653162
3660	2.420628625
3661	2.420623859
3662	2.42061641
3663	2.420561006
3664	2.420515124
3665	2.420490303
3666	2.420456668
3667	2.420421036
3668	2.420303129
3669	2.420300949
3670	2.420280455
3671	2.420269384
3672	2.420251869
3673	2.420203744
3674	2.420153259
3675	2.419982201
3676	2.419978128
3677	2.419938148
3678	2.419928264
3679	2.41987999
3680	2.419871336
3681	2.41986919
3682	2.41985751
3683	2.419837593
3684	2.419825368
3685	2.41980634
3686	2.419762073
3687	2.419707408
3688	2.419697232
3689	2.419624072
3690	2.419415341
3691	2.419414129
3692	2.419382725
3693	2.419340697
3694	2.418859514
3695	2.418847709
3696	2.418783452
3697	2.418664712
3698	2.418602251
3699	2.418239075
3700	2.418203344
3701	2.418090704
3702	2.418047812
3703	2.417977184
3704	2.417911378
3705	2.417872008
3706	2.417837012
3707	2.417822999
3708	2.4176963
3709	2.417447305
3710	2.417421349
3711	2.417317499
3712	2.417121889
3713	2.416923737
3714	2.416860796
3715	2.416781771
3716	2.416740929
3717	2.41672899
3718	2.41665603
3719	2.416482817
3720	2.416461549
3721	2.416378717
3722	2.416372218
3723	2.416241771
3724	2.415948856
3725	2.415291081
3726	2.415285392
3727	2.415165879
3728	2.415165353
3729	2.415020349
3730	2.414871784
3731	2.414844758
3732	2.414825797
3733	2.414245516
3734	2.413908818
3735	2.413908351
3736	2.413644179
3737	2.413589654
3738	2.413545704
3739	2.413528771
3740	2.413422798
3741	2.41340685
3742	2.413378845
3743	2.413270693
3744	2.412900532
3745	2.412888717
3746	2.412887436
3747	2.412879173
3748	2.412801442
3749	2.412643602
3750	2.412572009
3751	2.412501044
3752	2.412434147
3753	2.412433086
3754	2.412410161
3755	2.412351915
3756	2.412340682
3757	2.412306187
3758	2.412276808
3759	2.412067224
3760	2.412057475
3761	2.41199777
3762	2.411988705
3763	2.411984021
3764	2.411923234
3765	2.411811957
3766	2.411792108
3767	2.411780381
3768	2.411772034
3769	2.411706388
3770	2.411673373
3771	2.411662987
3772	2.41165561
3773	2.411616105
3774	2.411555902
3775	2.411525258
3776	2.411478544
3777	2.41137281
3778	2.411147467
3779	2.411129886
3780	2.411076009
3781	2.411066782
3782	2.410826356
3783	2.410794113
3784	2.410771435
3785	2.410744611
3786	2.41074135
3787	2.410726364
3788	2.410621019
3789	2.410594383
3790	2.410586692
3791	2.410585733
3792	2.410571442
3793	2.410532684
